0000319700-0001-4,DESPINA KOKKINOS,DAGLAS DRIVE IN,20036 VANOWEN STREET,WINNETKA,20036 VANOWEN 91306-3940,,,,722110,Full-service restaurants,3,08/01/1980,,"(34.1937, -118.57)"
0002724630-0001-8,DAVE & BUSTERS OF CALIFORNIA INC,,6081 CENTER DRIVE UNIT #118,LOS ANGELES,6081 CENTER 90045-8831,2481 MANANA DRIVE,DALLAS,75220-1203,722110,Full-service restaurants,11,01/01/2014,,"(33.9781, -118.393)"
0000770045-0001-9,JOSE ABUGAYDA,DOS ARBOLITOS RESTAURANT,9034 WOODLEY AVENUE,NORTH HILLS,9034 WOODLEY 91343-4135,11146 WOODLEY AVENUE,GRANADA HILLS,91344-3806,722110,Full-service restaurants,12,01/01/1991,,"(34.2344, -118.485)"
0002234765-0001-9,FLAKE NATION LLC,FLAKE,513 ROSE AVENUE,VENICE,513 ROSE 90291-2605,,,,722110,Full-service restaurants,11,04/30/2007,,"(33.9982, -118.4736)"
0000657307-0001-1,AMAZING THAI BAR & GRILL INC,,9835 MASON AVENUE,CHATSWORTH,9835 MASON 91311-5212,,,,722110,Full-service restaurants,12,04/12/2002,,"(34.2491, -118.5798)"
0002715752-0001-3,SOS MELROSE LLC,SMOKE.OIL.SALT.,7274 MELROSE AVENUE,LOS ANGELES,7274 MELROSE 90046-7667,,,,722110,Full-service restaurants,5,01/15/2014,,"(34.0835, -118.348)"
0000416990-0001-7,MIS BURRITOS INC,MIS BURRITOS RESTAURANT,11009 VICTORY BLVD,N HOLLYWOOD,11009 VICTORY 91606-3719,,,,722110,Full-service restaurants,2,01/01/2004,,"(34.1866, -118.3705)"
0000071415-0001-0,SDRK CORPORATION,SUBWAY 1058,6051 HOLLYWOOD BLVD #102,LOS ANGELES,6051 HOLLYWOOD 90028-5496,10940 SHADOW HILLS AVENUE,SUNLAND,91040-1258,722110,Full-service restaurants,13,10/28/2003,,"(34.1016, -118.3212)"
0000510727-0001-9,MARVA JOHNSON FEATHERSTONE,GLENCREST FAMILY RESTAURANT,1146 ABBOT KINNEY BLVD,VENICE,1146 ABBOT KINNEY 90291-3314,,,,722110,Full-service restaurants,11,11/01/1997,,"(33.9915, -118.4694)"
0000692191-0001-9,MARVIN ROSTRAN,COMEDOR NICARAGUENSE CAMACHO,2019 VENICE BLVD,LOS ANGELES,2019 VENICE 90006,,,,722110,Full-service restaurants,10,09/01/2002,,"(34.0436, -118.3009)"
0002622809-0001-4,EARL CLARENCE ANTONIO LANGIT,CAFE NINE COFFEE HOUSE,453 S SPRING STREET UNIT #900,LOS ANGELES,453 SPRING 90013-2087,,,,722110,Full-service restaurants,14,06/20/2012,,"(34.048, -118.2489)"
0000406409-0001-8,MARIA ISABEL MORA,DON LUPE,9825 LAUREL CANYON BLVD #125,PACOIMA,9825 LAUREL CANYON 91331-4058,,,,722110,Full-service restaurants,7,03/26/2001,,"(34.2482, -118.421)"
0000239637-0020-2,EL POLLO LOCO INC,,2904 S FIGUEROA STREET,LOS ANGELES,2904 FIGUEROA 90007-3709,3535 HARBOR BLVD SUITE #100,COSTA MESA,92626-1494,722110,Full-service restaurants,9,12/29/1993,,"(34.0257, -118.2775)"
0002770726-0001-2,HAMBURGER HAMLET RESTAURANT GROUP LLC,,4419 VAN NUYS BLVD,SHERMAN OAKS,4419 VAN NUYS 91403-2910,4211 ADMIRALTY WAY,MARINA DEL REY,90292-5413,722110,Full-service restaurants,4,08/22/2014,,"(34.1514, -118.4486)"
0000148848-0001-4,MAKIMONO JAPANESE RESTAURANT INC,YEN SUSHI & SAKE BAR,12930 VENTURA BLVD #120,STUDIO CITY,12930 VENTURA 91604-2200,,,,722110,Full-service restaurants,2,07/27/2004,,"(34.1451, -118.4142)"
0002385462-0001-5,LE HO MAI,THIEN HUONG RESTAURANT,727 N BROADWAY #107,LOS ANGELES,727 BROADWAY 90012-2864,,,,722110,Full-service restaurants,1,10/21/2008,,"(34.0608, -118.239)"
0002287679-0001-6,BIG CITY ENTERTAINMENT GROUP LLC,SEVEN RESTAURANT BAR,555 W 7TH STREET,LOS ANGELES,555 7TH 90014-2501,,,,722110,Full-service restaurants,14,12/01/2007,,"(34.0469, -118.256)"
0000384321-0001-1,LOURDES S/BIENVINIDO CRUZ,NUMERO UNO PIZZA 26,20169 SATICOY STREET,CANOGA PARK,20169 SATICOY 91306-2506,,,,722110,Full-service restaurants,3,09/01/1996,,"(34.2083, -118.5726)"
0000905047-0001-1,LADERA CULVER FOODS INC,LADERA CULVER FOODS,4325 GLENCOE AVENUE #C1,MARINA DEL REY,4325 GLENCOE 90292-6444,74998 COUNTRY CLUB DRIVE #220-144,PALM DESERT,92260-1970,722110,Full-service restaurants,11,08/17/1998,,"(33.9866, -118.4397)"
0000196887-0004-6,TORTAS AHOGADAS LAS ORIGINALES INC,,8401 VAN NUYS BLVD SUITE #8,PANORAMA CITY,8401 VAN NUYS 91402-3354,,,,722110,Full-service restaurants,6,04/26/2013,,"(34.2237, -118.4488)"
0000947215-0001-7,CHALIT RATANAVARAVUT,PAN TANG FAMILY RESTAURANT,6841 FOOTHILL BLVD,TUJUNGA,6841 FOOTHILL 91042-2710,,,,722110,Full-service restaurants,7,01/01/1999,,"(34.2476, -118.2804)"
0002613510-0001-3,LITTLE IZAKA-YA LLC,THE LITTLE IZAKA-YA BY KATSU-YA,4517 SEPULVEDA BLVD,SHERMAN OAKS,4517 SEPULVEDA 91403-4047,15819 STAGG STREET,VAN NUYS,91406-1922,722110,Full-service restaurants,4,04/26/2012,,"(34.1518, -118.467)"
0000771795-0001-1,LOS ANGELES PANCAKES INC,IHOP #797,800 S FLOWER STREET,LOS ANGELES,800 FLOWER 90017-4608,25060 AVENUE STANFORD,VALENCIA,91355-3411,722110,Full-service restaurants,14,03/29/2004,,"(34.0472, -118.26)"
0002641534-0001-3,"5LINE@BMPP, INC",,2136 COLORADO BLVD #B,EAGLE ROCK,2136 COLORADO 90041-1242,,,,722110,Full-service restaurants,14,10/18/2012,,"(34.139, -118.213)"
0002369425-0002-9,LUCIFER PIZZA LLC,LUCIFERS PIZZA,7123 MELROSE AVENUE,LOS ANGELES,7123 MELROSE 90046-7617,,,,722110,Full-service restaurants,5,08/23/2012,,"(34.0834, -118.3447)"
0002681008-0004-0,FIVE GUYS OPERATIONS LLC,,1061 BROXTON AVENUE,LOS ANGELES,1061 BROXTON 90024-2803,10718 RICHMOND HIGHWAY,LORTON,22079-2622,722110,Full-service restaurants,5,02/27/2013,,"(34.0621, -118.4467)"
0000824260-0001-2,PAULS KITCHEN ENTERPRISES INC,PAULS KITCHEN,1012 S SAN PEDRO STREET,LOS ANGELES,1012 SAN PEDRO 90015-2316,,,,722110,Full-service restaurants,14,10/01/1968,,"(34.0358, -118.2517)"
0002572150-0001-1,SANGROKSOO FOOD INC,,4027 W OLYMPIC BLVD,LOS ANGELES,4027 OLYMPIC 90019-3258,,,,722110,Full-service restaurants,10,07/16/2011,,"(34.0539, -118.321)"
0002613045-0001-6,PIZZAGRAPHY INC,APOLLONIA'S PIZZERIA,5176 WILSHIRE BLVD,LOS ANGELES,5176 WILSHIRE 90036-4303,1216 S SYCAMORE AVENUE,LOS ANGELES,90019-1533,722110,Full-service restaurants,4,04/24/2012,,"(34.0621, -118.3424)"
0002501786-0001-6,TASCA WINE BAR INC,TASCA WINE BAR,8108 W 3RD STREET,LOS ANGELES,8108 3RD 90048-4309,,,,722110,Full-service restaurants,5,04/01/2010,,"(34.0721, -118.3661)"
0002500388-0001-5,NAMSAN IVESTMENT GROUP CORPORATION,NAMSAM RESTAURANT,3613 W 6TH STREET UNIT #B,LOS ANGELES,3613 6TH 90020-3003,,,,722110,Full-service restaurants,10,05/15/2010,,"(34.0635, -118.3006)"
0000185094-0001-2,FEAST CATERING INC,FEAST,902 N VERMONT AVENUE,LOS ANGELES,902 VERMONT 90029-3519,,,,722110,Full-service restaurants,13,09/01/2000,,"(34.0877, -118.2917)"
0000116820-0016-5,"E. M.  PIZZA, INC.",DOMINOS PIZZA,7213 FOOTHILL BLVD,TUJUNGA,7213 FOOTHILL 91042-2718,416 N GLENDALE AVENUE UNIT #102,GLENDALE,91206-3326,722110,Full-service restaurants,7,11/05/2012,,"(34.2487, -118.2888)"
0000948165-0001-4,COMMONWEALTH MANAGEMENT LLC,COMMONWEALTH ENTERPRISES,600 S COMMONWEALTH AVENUE #1250,LOS ANGELES,600 COMMONWEALTH 90005-4022,,,,722110,Full-service restaurants,10,02/15/1999,,"(34.0637, -118.2856)"
0002513959-0001-6,ALFREDO AVILA-AVILA,EL VAQUERO RESTAURANT,13066 GLENOAKS BLVD,SYLMAR,13066 GLENOAKS 91342-3923,,,,722110,Full-service restaurants,7,07/22/2010,,"(34.3078, -118.45)"
0000765483-0001-7,J S MULTANI SUBWAY INC,SUBWAY #13941,1657 E 103RD STREET,LOS ANGELES,1657 103RD 90002-2924,,,,722110,Full-service restaurants,15,03/04/2003,,"(33.9432, -118.2432)"
0002694112-0001-8,IRORI RESTAURANT MANAGEMENT INC,,4371 GLENCOE AVENUE SUITE #B4,MARINA DEL REY,4371 GLENCOE 90292-6400,3516 E OLYMPIC BLVD,LOS ANGELES,90023-3924,722110,Full-service restaurants,11,06/01/2013,,"(33.9858, -118.4383)"
0002564302-0001-6,RAUL QUIROGA,EL INDIO AZTECA,19247 ROSCOE BLVD,NORTHRIDGE,19247 ROSCOE 91324-4240,,,,722110,Full-service restaurants,3,06/08/2011,,"(34.2204, -118.5524)"
0000454642-0001-4,PIGUL TREESAND,MY THAI RESTAURANT,8654 FOOTHILL BLVD #A,SUNLAND,8654 FOOTHILL 91040-1911,,,,722110,Full-service restaurants,7,07/02/2001,,"(34.2597, -118.3214)"
0002710997-0001-1,"HYUNDAE CAR WASH, INC.",MONG KOREAN BBQ,100 S WESTERN AVENUE,LOS ANGELES,100 WESTERN 90004-4102,3625 W 6TH STREET,LOS ANGELES,90020-3036,722110,Full-service restaurants,10,10/10/2013,,"(34.073, -118.3091)"
0000041726-0025-1,"YOSHINOYA AMERICA, INC.",YOSHINOYA BEEF BOWL #1230,4202 BEVERLY BLVD,LOS ANGELES,4202 BEVERLY 90004-4430,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,13,02/18/2002,,"(34.0762, -118.3004)"
0000458216-0001-8,HEA SOOK/SUNG SIK CHUN,BERNIE'S SANDWICH,1109 S SAN PEDRO STREET,LOS ANGELES,1109 SAN PEDRO 90015-2317,145 PONDEROSA STREET,LA PUENTE,91744-6222,722110,Full-service restaurants,14,01/01/1994,,"(34.035, -118.2522)"
0002532101-0001-1,MALO ES BUENO INC,,515 W 7TH STREET,LOS ANGELES,515 7TH 90014-2500,527 W 7TH STREET SUITE #607,LOS ANGELES,90014-2517,722110,Full-service restaurants,14,12/01/2010,,"(34.0467, -118.2556)"
0000302913-0001-1,JOSE A CABALLERO,JUQUILITA RESTAURANT,532 S LORENA STREET,LOS ANGELES,532 LORENA 90063-3144,,,,722110,Full-service restaurants,14,10/15/2003,,"(34.0315, -118.1985)"
0000861981-0001-5,STARBUCKS CORP,STARBUCKS COFFEE #5379,5545 W SUNSET BLVD #106,LOS ANGELES,5545 SUNSET 90028-8521,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,13,03/07/1998,,"(34.098, -118.311)"
0000682893-0001-9,EHLAN HAN,SUBMARINE QUEEN,13758 FOOTHILL BLVD,SYLMAR,13758 FOOTHILL 91342-3104,,,,722110,Full-service restaurants,7,12/01/1988,,"(34.3095, -118.4329)"
0000942093-0001-4,EXOTIC THAI-WOODLAND INC,EXOTIC THAI RESTAURANT,22776 VENTURA BLVD #G,WOODLAND HILLS,22776 VENTURA 91364-1367,,,,722110,Full-service restaurants,3,02/01/1999,,"(34.1662, -118.6226)"
0002523209-0001-7,ALBERT D LINEAR,JABARI BARBEQUE,934 S LOS ANGELES STREET UNIT #1,LOS ANGELES,934 LOS ANGELES 90015-1774,1311 W 46TH STREET,LOS ANGELES,90037-2807,722110,Full-service restaurants,14,09/30/2010,,"(34.0403, -118.2546)"
0000590569-0001-7,"CHUCKKRAPONG ZUDJARITKUN, PRAWPHUN SUCHARITKUL & CHUENJIT WONGSIRI",KING THAI FOOD,1253 VINE STREET #7,LOS ANGELES,1253 VINE 90038-1662,,,,722110,Full-service restaurants,13,11/01/2001,,"(34.0937, -118.3266)"
0002062463-0001-9,HA TO LU,MAY FLOWER SEAFOOD RESTAURANT,679 1/2 N SPRING STREET,LOS ANGELES,679 SPRING 90012-2836,,,,722110,Full-service restaurants,1,04/22/2006,,"(34.0593, -118.238)"
0002349459-0001-7,"SM ENTERTAINMENT, LLC",ESCAPADE,3950 BEVERLY BLVD,LOS ANGELES,3950 BEVERLY 90004-3434,,,,722110,Full-service restaurants,13,04/07/2008,,"(34.0762, -118.295)"
0000730250-0001-1,YOUNG HA KIM YOO,THE CAFE,3700 WILSHIRE BLVD #108,LOS ANGELES,3700 WILSHIRE 90010-2902,,,,722110,Full-service restaurants,10,10/14/2002,,"(34.0616, -118.3066)"
0002440749-0001-8,HOOVER/RENEE JAKES,JAKES SOUTHERN TOUCH CATERING,3333 W 41ST STREET,LOS ANGELES,3333 41ST 90008-3713,,,,722110,Full-service restaurants,10,04/16/2009,,"(34.01, -118.3307)"
0002572093-0001-1,YAMAKASE LLC,YAMAKASE,10422 NATIONAL BLVD,LOS ANGELES,10422 NATIONAL 90034-4664,,,,722110,Full-service restaurants,5,08/02/2011,,"(34.0286, -118.4117)"
0000056116-0001-3,JONATHAN CHEN/YING JIN WANG,TIN YUAN CHINESE RESTAURANT,1222 PACIFIC COAST HIGHWAY,HARBOR CITY,1222 PACIFIC COAST 90710-2932,,,,722110,Full-service restaurants,15,07/01/1993,,"(33.7897, -118.2979)"
0002581495-0001-1,POKE-POKE LLC,POKE-POKE,1827 OCEAN FRONT WALKS,VENICE,1827 OCEAN FRONT 90291-4116,,,,722110,Full-service restaurants,11,01/01/2009,,"(33.9856, -118.4726)"
0002705853-0001-0,SOHO INC,,18112 PARTHENIA STREET UNIT #C,NORTHRIDGE,18112 PARTHENIA 91325-5502,,,,722110,Full-service restaurants,12,10/04/2013,,"(34.2286, -118.5278)"
0000408966-0001-1,ANTONIO MORCILLO / MARIA ALFARO,SPAIN RESTAURANT,1866 GLENDALE BLVD,LOS ANGELES,1866 GLENDALE 90026-1762,,,,722110,Full-service restaurants,13,07/01/1996,,"(34.0896, -118.2591)"
0002547854-0001-3,MALO DOS LP,MAS MALO,515 W 7TH STREET FLOOR #1ST,LOS ANGELES,515 7TH 90014-2505,,,,722110,Full-service restaurants,9,12/17/2010,,"(34.0467, -118.2556)"
0000280201-0001-1,KERAMAT O BOUTEHSAZ,,8715 W PICO BLVD,LOS ANGELES,8715 PICO 90035-2205,,,,722110,Full-service restaurants,5,04/15/1993,,"(34.0544, -118.3818)"
0000013285-0001-5,KENDOL ENTERPRISES INC,ARBYS UNIT #398,6850 RESEDA BLVD,RESEDA,6850 RESEDA 91335-4204,742 EISENHOWER WAY,SIMI VALLEY,93065-8360,722110,Full-service restaurants,3,09/01/1974,,"(34.1947, -118.536)"
0000174102-0002-3,STARBUCKS CORPORATION,STARBUCKS COFFEE #14629,8000 W SUNSET BLVD UNIT #B-110,LOS ANGELES,8000 SUNSET 90046-2442,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,4,12/05/2008,,"(34.098, -118.3644)"
0002226286-0001-8,KATAYA INC,ZENCU SUSHI & GRILL,319 E 2ND STREET UNIT #206,LOS ANGELES,319 2ND 90012-4250,,,,722110,Full-service restaurants,14,01/15/2007,,"(34.049, -118.2413)"
0000083606-0001-8,MARIAS HOLDING CORP,MARIAS ITALIAN KITCHEN #9,10761 W PICO BLVD,LOS ANGELES,10761 PICO 90064-2218,16535 ARMINTA STREET,VAN NUYS,91406-1745,722110,Full-service restaurants,5,10/29/2003,,"(34.041, -118.4265)"
0002709969-0002-6,JSF RESTAURANT INTEGRATED MGMT INC,DJ BIBINGKAHAN RESTAURANT & BAKERY,14417 ROSCOE BLVD SUITE #K,PANORAMA CITY,14417 ROSCOE 91402-3002,1376 BENTLEY COURT,WEST COVINA,91791-4320,722110,Full-service restaurants,6,03/01/2013,,"(34.2215, -118.4476)"
0002539701-0001-1,MIGUEL A HERNANDEZ,HERNANDEZ TACOS MEXICO,1538 GLENDALE BLVD,LOS ANGELES,1538 GLENDALE 90026-2431,2222 GLENDALE BLVD,LOS ANGELES,90039-3611,722110,Full-service restaurants,13,01/15/2011,,"(34.0828, -118.2599)"
0000950417-0001-8,GAFLAMAS CORP,THE ORIGINAL CHULADA GRILL,5607 SAN VICENTE BLVD,LOS ANGELES,5607 SAN VICENTE 90019-2577,,,,722110,Full-service restaurants,4,04/10/1999,,"(34.0542, -118.3548)"
0000285211-0001-1,THE BRASS MONKEY INC,CAFFE BRASS MONKEY,659 S MARIPOSA AVENUE,LOS ANGELES,659 MARIPOSA 90005-2605,659 S MARIPOSA AVENUE,LOS ANGELES,90005-2605,722110,Full-service restaurants,10,10/01/1985,,"(34.0614, -118.2987)"
0000116820-0010-6,"E. M.  PIZZA, INC.",DOMINO'S PIZZA,5065 HOLLYWOOD BLVD,LOS ANGELES,5065 HOLLYWOOD 90027-6133,416 N GLENDALE AVENUE #202,GLENDALE,91206-3327,722110,Full-service restaurants,13,09/01/2011,,"(34.1017, -118.2997)"
0002613899-0001-8,EMMA LUIS,SABORES DE OAXACA,6136 VENICE BLVD,LOS ANGELES,6136 VENICE 90034-2221,,,,722110,Full-service restaurants,10,04/30/2012,,"(34.0355, -118.3772)"
0002369442-0001-4,LOS HERMANOS MEXICAN FOODS INC,LOS TRES HERMANOS EXPRESS,13800 FOOTHILL BLVD,SYLMAR,13800 FOOTHILL 91342-3012,,,,722110,Full-service restaurants,7,08/13/2008,,"(34.3101, -118.4337)"
0000002978-0001-9,THE BEST PIZZA INC,QUICKIE'S PIZZA,4362 LAUREL CANYON BLVD,STUDIO CITY,4362 LAUREL CANYON 91604-1709,,,,722110,Full-service restaurants,2,12/01/1999,,"(34.1496, -118.3964)"
0000041726-0017-0,"YOSHINOYA AMERICA, INC.",YOSHINOYA BEEF BOWL #1207,1461 S LA CIENEGA BLVD,LOS ANGELES,1461 LA CIENEGA 90035-3717,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,10,10/27/1995,,"(34.0514, -118.3761)"
0002521271-0001-1,THE BOILING CRAB KTOWN LLC,THE BOILING CRAB-KOREATOWN,3377 WILSHIRE BLVD #114-115,LOS ANGELES,3377 WILSHIRE 90010-1850,1234 S MANHATTAN PLACE,LOS ANGELES,90019-3619,722110,Full-service restaurants,10,09/21/2010,,"(34.0617, -118.2972)"
0000044138-0001-9,ISMAEL/YOLANDA DIEGO,TACOMIENDO,4502 INGLEWOOD BLVD,CULVER CITY,4502 INGLEWOOD 90230-5857,,,,722110,Full-service restaurants,11,03/01/2000,,"(33.9948, -118.4177)"
0002422106-0001-2,JOSAFAT RAMIREZ,,608 E 59TH STREET,LOS ANGELES,608 59TH 90001-1002,5518 AVALON BLVD,LOS ANGELES,90011-5116,722110,Full-service restaurants,9,03/01/2009,,"(33.9871, -118.2649)"
0000964345-0001-7,EZ 02 LLC,EL ZOCALO,900 W ANAHEIM STREET,WILMINGTON,900 ANAHEIM 90744-4220,,,,722110,Full-service restaurants,15,11/17/1999,,"(33.7794, -118.2728)"
0002652287-0001-4,DE LA TORRE RESTAURANT GROUP LLC,,1261 W SUNSET BLVD,LOS ANGELES,1261 SUNSET 90026-4422,,,,722110,Full-service restaurants,1,01/02/2013,,"(34.0687, -118.2503)"
0002605255-0001-4,YJ FOODS INC,,1830 W 8TH STREET,LOS ANGELES,1830 8TH 90057-4918,,,,722110,Full-service restaurants,1,01/18/2012,,"(34.0536, -118.2752)"
0002371086-0002-1,WILSON PITRUZZELLI INVESTMENTS LLC,WURSTKUCHE,623 LINCOLN BLVD,VENICE,623 LINCOLN 90291-2844,800 E 3RD STREET,LOS ANGELES,90013-1820,722110,Full-service restaurants,11,12/01/2010,,"(33.9999, -118.465)"
0000457908-0001-3,SPOT ENTERPRISES INC,FATBURGER,6162 1/8 SEPULVEDA BLVD,VAN NUYS,6162 SEPULVEDA 91411-2503,,,,722110,Full-service restaurants,6,06/21/1983,,"(34.1823, -118.4661)"
0002659420-0001-8,SHEKARCHI RESTAURANT INC,SHEKARCHI RESTAURANT,914 S HILL STREET,LOS ANGELES,914 HILL 90015-1612,,,,722110,Full-service restaurants,14,01/01/2013,,"(34.0426, -118.2574)"
0000478931-0001-2,RIO BRAVO RESTAURANTS,RIO BRAVO RESTAURANT,234 N PACIFIC AVENUE,SAN PEDRO,234 PACIFIC 90731-2016,,,,722110,Full-service restaurants,15,05/05/2004,,"(33.7445, -118.2878)"
0000111880-0017-9,STARBUCKS CORPORATION,STARBUCKS CORPORATION #17853,9301 TAMPA AVENUE,NORTHRIDGE,9301 TAMPA 91324-2503,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,12,09/28/2012,,"(34.2391, -118.5535)"
0000106616-0001-8,EAST COAST FOODS INC,ROSCOE'S HOUSE OF CHICKEN & WAFFLES,1514 N GOWER STREET,LOS ANGELES,1514 GOWER 90028-6422,,,,722110,Full-service restaurants,13,11/01/1976,,"(34.0982, -118.3223)"
0002512901-0001-4,BOK MI KIM,APPLE CAFE,435 S LOS ANGELES STREET,LOS ANGELES,435 LOS ANGELES 90013-1454,,,,722110,Full-service restaurants,14,07/19/2010,,"(34.0466, -118.2469)"
0002551991-0001-5,THE COLLEGE GRILL LLC,,3817 AVENIDA DEL SOL,STUDIO CITY,3817 AVENIDA DEL SOL 91604-4025,,,,722110,Full-service restaurants,2,01/25/2010,,"(34.1393, -118.4103)"
0000890069-0001-2,GILBERTO A DEHARO,LAS BRISAS #2 MEXICAN FOOD,1110 N GAFFEY STREET #D,SAN PEDRO,1110 GAFFEY 90731-1357,,,,722110,Full-service restaurants,15,02/23/1992,,"(33.7538, -118.2922)"
0002667557-0001-1,GUADALUPE JOSE GALARZA,LUPES PALENQUE RESTAURANT,4501 HUNTINGTON DRIVE N,LOS ANGELES,4501 HUNTINGTON 90032-1917,,,,722110,Full-service restaurants,14,03/03/2013,,"(34.0833, -118.1906)"
0002684528-0001-5,GUADALUPE C CANO,CANO'S MEXICAN RESTAURANT,258 W MANCHESTER AVENUE,LOS ANGELES,258 MANCHESTER 90003-3326,887 MOUNTAIN PLACE,PASADENA,91104-4414,722110,Full-service restaurants,8,05/30/2013,,"(33.96, -118.277)"
0000946855-0001-3,MARISCOS EL PARIENTE INC,,11125 S MAIN STREET,LOS ANGELES,11125 MAIN 90061-1925,,,,722110,Full-service restaurants,8,01/01/1999,,"(33.9341, -118.2738)"
0000239637-0008-3,EL POLLO LOCO INC,EL POLLO LOCO #5491,12643 SHERMAN WAY,NORTH HOLLYWOOD,12643 SHERMAN 91605-5270,3535 HARBOR BLVD SUITE #100,COSTA MESA,92626-1494,722110,Full-service restaurants,2,08/01/1987,,"(34.2012, -118.4073)"
0000024332-0001-5,CLINTON'S RESTAURANTS INC,CLIFTONS CAFETERIA,648 S BROADWAY,LOS ANGELES,648 BROADWAY 90014-1807,16000 VENTURA BLVD SUITE #900,ENCINO,91436-2760,722110,Full-service restaurants,14,04/01/1985,,"(34.0458, -118.2527)"
0000041726-0006-4,"YOSHINOYA AMERICA, INC.",BEEF BOWL #137,2897 W OLYMPIC BLVD #102,LOS ANGELES,2897 OLYMPIC 90006-2639,991 KNOX STREET,TORRANCE,90502-1006,722110,Full-service restaurants,10,08/25/1985,,"(34.0526, -118.2976)"
0002486105-0001-5,ABEL ARAGON,FRATELLI PIZZA,3557 W 3RD STREET,LOS ANGELES,3557 3RD 90020-2012,,,,722110,Full-service restaurants,10,02/17/2010,,"(34.069, -118.293)"
0002690441-0001-0,NUMERO TRES LP,POQUITO MAS - ENCINO,16545 VENTURA BLVD UNIT #15,ENCINO,16545 VENTURA 91436-4517,POST OFFICE BOX #24200,LOS ANGELES,90024-0200,722110,Full-service restaurants,5,05/08/2013,,"(34.1577, -118.4934)"
0000318069-0001-2,TERESITA TURNER AGMON,NEW YORK DELI GOURMET/CATERING,21021 VENTURA BLVD #101,WOODLAND HILLS,21021 VENTURA 91364-2220,,,,722110,Full-service restaurants,3,03/01/1996,,"(34.1666, -118.5912)"
0002272431-0001-6,JC REMNANT INC,MOO DAE PO,936 S VERMONT AVENUE,LOS ANGELES,936 VERMONT 90006-1611,,,,722110,Full-service restaurants,10,08/28/2007,,"(34.0544, -118.2916)"
0000893774-0001-2,IPK INC,IL TIRAMISO,13705 VENTURA BLVD,SHERMAN OAKS,13705 VENTURA 91423-3023,13705 VENTURA BLVD,SHERMAN OAKS,91423-3023,722110,Full-service restaurants,4,07/15/1998,,"(34.1481, -118.4316)"
0002764010-0001-7,LA  FIG LEASE OWNER LLC,,939 S FIGUEROA STREET,LOS ANGELES,939 FIGUEROA 90015-1302,44 HERSHA DRIVE,HARRISBURG,17102-2241,722110,Full-service restaurants,14,07/15/2014,,"(34.0457, -118.2631)"
0000888450-0001-2,JACK IN THE BOX INC,JACK IN THE BOX #332,13622 FOOTHILL BLVD,SYLMAR,13622 FOOTHILL 91342-4404,9330 BALBOA AVENUE,SAN DIEGO,92123-1516,722110,Full-service restaurants,7,11/01/1970,,"(34.3072, -118.4301)"
0000868190-0001-0,BARKATALI B AMLANI,SUBWAY,3105 N SAN FERNANDO ROAD,LOS ANGELES,3105 SAN FERNANDO 90065-1412,,,,722110,Full-service restaurants,13,08/14/1991,,"(34.115, -118.246)"
0002668057-0001-7,EMPERATRIZ FOOD SERVICE INC,EL NUEVO MARISCOS TAMPICO,3355 WHITTIER BLVD,LOS ANGELES,3355 WHITTIER 90023-2205,8038 OAKDALE AVENUE,WINNETKA,91306-1933,722110,Full-service restaurants,14,03/08/2013,,"(34.028, -118.2015)"
0000013204-0001-1,JOSE MACLOVIO LUIS/CARLOS SANITAGO,TOSA EXPRESS,1906 HILLHURST AVENUE,LOS ANGELES,1906 HILLHURST 90027-2712,,,,722110,Full-service restaurants,4,03/01/2000,,"(34.1056, -118.2874)"
0002248292-0001-1,HYE-CAL ENTERPRISES INC,,2060 S LA CIENEGA BLVD,LOS ANGELES,2060 LA CIENEGA 90034-1608,12400 VENTURA BLVD UNIT #370,STUDIO CITY,91604-2406,722110,Full-service restaurants,10,03/17/2006,,"(34.039, -118.3772)"
0000259392-0001-3,STARBUCKS CORPORATION,STARBUCKS COFFEE #5815,15301 VENTURA BLVD,SHERMAN OAKS,15301 VENTURA 91403-3102,POST OFFICE BOX #34067,SEATTLE,98124-1067,722110,Full-service restaurants,4,01/27/2000,,"(34.1537, -118.4656)"
0002699613-0001-0,AHGASSI GOPCHANG LLC,AHGASSI GOPCHANG,600 S HARVARD BLVD UNIT #A,LOS ANGELES,600 HARVARD 90005-2590,,,,722110,Full-service restaurants,10,06/01/2013,,"(34.0635, -118.3041)"
0000554785-0006-7,STARBUCKS CORPORATION,STARBUCKS COFFEE #14412,3344 S LA CIENEGA BLVD,LOS ANGELES,3344 LA CIENEGA 90016-3115,POST OFFICE BOX #34442,SEATTLE,98124-1442,722110,Full-service restaurants,10,10/07/2008,,"(34.0271, -118.372)"
0000047230-0001-2,EDWARD FLORES,JUANITAS CAFE,20 OLVERA STREET,LOS ANGELES,20 OLVERA 90012-2921,2016 MONTERA DRIVE,HACIENDA HTS,91745-4245,722110,Full-service restaurants,14,11/07/1985,,"(34.0572, -118.2381)"
